date,violation_type,severity,course,reported_by,investigation_duration,appealed
2026-09-12,Unauthorized AI Use,Minor,PHYS101,Administrator,15,False
2026-09-12,Unauthorized AI Use,Moderate,MATH101,TA,15,False
2026-09-12,Plagiarism,Moderate,CS101,Administrator,12,False
2026-09-12,Facilitation,Moderate,PHYS101,Instructor,7,True
2026-09-13,Plagiarism,Moderate,MATH101,Peer,12,False
2026-09-13,Unauthorized AI Use,Minor,CS201,Peer,14,True
2026-09-13,Plagiarism,Moderate,PHYS101,Administrator,21,False
2026-09-13,Plagiarism,Moderate,ENG101,Administrator,15,False
2026-09-13,Plagiarism,Moderate,PHYS101,TA,21,True
2026-09-13,Plagiarism,Minor,PHYS101,Instructor,15,True
2026-09-13,Cheating,Moderate,CS201,Peer,14,False
2026-09-13,Plagiarism,Major,MATH101,TA,17,False
2026-09-13,Facilitation,Major,CS201,Administrator,15,False
2026-09-13,Plagiarism,Minor,CS201,Peer,14,False
2026-09-14,Fabrication,Minor,PHYS101,Administrator,13,True
2026-09-14,Fabrication,Minor,CS201,Administrator,17,False
2026-09-14,Unauthorized AI Use,Major,MATH101,TA,12,True
2026-09-14,Fabrication,Major,CS101,Instructor,10,True
2026-09-14,Cheating,Moderate,PHYS101,TA,18,False
2026-09-14,Unauthorized AI Use,Major,CS101,Instructor,22,False
2026-09-14,Plagiarism,Minor,MATH101,Administrator,13,False
2026-09-15,Plagiarism,Moderate,MATH101,Administrator,18,False
2026-09-15,Cheating,Major,ENG101,Administrator,8,False
2026-09-15,Fabrication,Moderate,PHYS101,Instructor,21,True
2026-09-15,Unauthorized AI Use,Major,MATH101,Administrator,22,True
2026-09-15,Plagiarism,Moderate,PHYS101,TA,9,True
2026-09-15,Facilitation,Minor,CS101,Administrator,21,False
2026-09-15,Facilitation,Minor,ENG101,TA,15,False
2026-09-16,Cheating,Minor,MATH101,Peer,13,False
2026-09-16,Plagiarism,Minor,ENG101,Peer,8,False
2026-09-16,Cheating,Major,ENG101,Peer,15,False
2026-09-16,Unauthorized AI Use,Minor,MATH101,TA,16,False
2026-09-16,Facilitation,Minor,CS101,TA,15,True
2026-09-17,Unauthorized AI Use,Major,MATH101,Administrator,12,False
2026-09-17,Plagiarism,Major,PHYS101,Peer,18,False
2026-09-17,Fabrication,Major,MATH101,Peer,16,False
2026-09-17,Plagiarism,Major,ENG101,Peer,17,False
2026-09-17,Plagiarism,Moderate,CS201,TA,15,False
2026-09-17,Fabrication,Minor,ENG101,Peer,20,True
2026-09-17,Cheating,Moderate,MATH101,TA,13,False
2026-09-17,Cheating,Minor,ENG101,Administrator,19,True
2026-09-17,Cheating,Moderate,MATH101,Instructor,24,False
2026-09-18,Fabrication,Major,ENG101,Peer,14,False
2026-09-18,Fabrication,Moderate,PHYS101,Instructor,13,False
2026-09-18,Cheating,Moderate,MATH101,Administrator,21,False
2026-09-18,Cheating,Minor,CS201,Administrator,18,True
2026-09-18,Cheating,Minor,CS101,Peer,20,False
2026-09-18,Plagiarism,Moderate,MATH101,Administrator,13,False
2026-09-18,Cheating,Moderate,MATH101,TA,14,True
2026-09-19,Unauthorized AI Use,Moderate,CS101,Instructor,15,True
2026-09-19,Facilitation,Moderate,CS101,Instructor,17,False
2026-09-19,Plagiarism,Moderate,MATH101,Instructor,16,False
2026-09-19,Cheating,Major,MATH101,Peer,22,False
2026-09-19,Cheating,Major,CS201,Administrator,15,False
2026-09-19,Plagiarism,Moderate,CS201,Peer,12,False
2026-09-19,Unauthorized AI Use,Minor,CS201,Peer,10,False
2026-09-19,Cheating,Moderate,PHYS101,Administrator,20,False
2026-09-19,Cheating,Moderate,PHYS101,Peer,13,False
2026-09-20,Plagiarism,Minor,CS201,TA,24,True
2026-09-20,Unauthorized AI Use,Moderate,ENG101,Instructor,20,True
2026-09-21,Unauthorized AI Use,Minor,CS101,TA,12,False
2026-09-21,Plagiarism,Moderate,ENG101,Peer,16,False
2026-09-21,Facilitation,Major,CS101,Administrator,9,False
2026-09-21,Cheating,Moderate,PHYS101,Instructor,19,False
2026-09-21,Facilitation,Major,CS201,Instructor,14,False
2026-09-21,Cheating,Moderate,PHYS101,Administrator,15,False
2026-09-21,Unauthorized AI Use,Moderate,CS201,Instructor,15,False
2026-09-21,Fabrication,Major,ENG101,TA,13,False
2026-09-22,Plagiarism,Major,MATH101,Administrator,12,False
2026-09-22,Cheating,Moderate,MATH101,Peer,13,False
2026-09-22,Plagiarism,Minor,CS101,Instructor,25,False
2026-09-22,Plagiarism,Moderate,ENG101,Instructor,16,False
2026-09-22,Plagiarism,Moderate,PHYS101,Peer,14,True
2026-09-23,Fabrication,Moderate,ENG101,Instructor,25,False
2026-09-23,Facilitation,Major,CS101,Instructor,16,False
2026-09-23,Facilitation,Minor,PHYS101,Peer,15,False
2026-09-23,Cheating,Minor,PHYS101,TA,21,False
2026-09-23,Unauthorized AI Use,Moderate,MATH101,TA,17,False
2026-09-23,Cheating,Minor,MATH101,Administrator,15,False
2026-09-23,Fabrication,Minor,PHYS101,TA,13,False
2026-09-23,Facilitation,Moderate,MATH101,Administrator,14,False
2026-09-23,Plagiarism,Major,MATH101,Peer,14,False
2026-09-23,Plagiarism,Moderate,CS101,TA,11,False
2026-09-24,Plagiarism,Minor,CS101,Instructor,26,False
2026-09-24,Unauthorized AI Use,Moderate,ENG101,Administrator,16,False
2026-09-24,Plagiarism,Minor,MATH101,Instructor,16,False
2026-09-24,Plagiarism,Minor,ENG101,Instructor,14,True
2026-09-25,Fabrication,Moderate,PHYS101,Instructor,7,False
2026-09-25,Plagiarism,Moderate,ENG101,Peer,10,True
2026-09-25,Fabrication,Moderate,CS201,Administrator,13,True
2026-09-25,Unauthorized AI Use,Major,CS201,Peer,9,False
2026-09-25,Cheating,Moderate,MATH101,Instructor,11,False
2026-09-26,Facilitation,Moderate,CS101,TA,15,False
2026-09-26,Plagiarism,Minor,CS101,TA,12,False
2026-09-26,Unauthorized AI Use,Moderate,CS101,Instructor,19,False
2026-09-27,Fabrication,Major,CS201,TA,13,False
2026-09-27,Fabrication,Major,ENG101,Administrator,14,False
2026-09-27,Cheating,Minor,ENG101,TA,16,False
2026-09-27,Cheating,Moderate,CS101,TA,15,False
2026-09-27,Fabrication,Moderate,CS201,Administrator,20,False
2026-09-27,Unauthorized AI Use,Minor,CS201,TA,17,False
2026-09-28,Facilitation,Major,PHYS101,Peer,9,False
2026-09-28,Plagiarism,Major,PHYS101,Peer,12,False
2026-09-28,Fabrication,Moderate,CS201,Peer,11,True
2026-09-28,Facilitation,Major,CS101,Administrator,13,False
2026-09-29,Fabrication,Moderate,ENG101,Instructor,15,False
2026-09-29,Unauthorized AI Use,Major,PHYS101,Peer,21,False
2026-09-29,Cheating,Moderate,CS101,Administrator,15,False
2026-09-29,Unauthorized AI Use,Moderate,MATH101,TA,15,False
2026-09-30,Unauthorized AI Use,Major,PHYS101,Peer,18,False
2026-09-30,Plagiarism,Major,MATH101,Peer,15,False
2026-09-30,Fabrication,Major,CS101,TA,11,False
2026-09-30,Fabrication,Major,ENG101,Administrator,14,False
2026-09-30,Cheating,Major,CS201,Peer,17,False
2026-09-30,Cheating,Major,PHYS101,Peer,9,True
2026-10-01,Cheating,Minor,PHYS101,TA,20,False
2026-10-01,Plagiarism,Minor,MATH101,Instructor,14,False
2026-10-01,Cheating,Moderate,CS101,Administrator,16,True
2026-10-01,Unauthorized AI Use,Minor,PHYS101,Instructor,20,False
2026-10-01,Cheating,Moderate,PHYS101,Peer,11,False
2026-10-02,Plagiarism,Minor,PHYS101,Peer,29,True
2026-10-02,Cheating,Minor,PHYS101,Peer,14,False
2026-10-02,Cheating,Moderate,CS101,Instructor,10,False
2026-10-02,Unauthorized AI Use,Moderate,CS201,Administrator,13,False
2026-10-02,Plagiarism,Minor,MATH101,Administrator,17,False
2026-10-02,Cheating,Moderate,PHYS101,Administrator,10,False
2026-10-02,Fabrication,Moderate,CS101,TA,19,False
2026-10-02,Unauthorized AI Use,Moderate,PHYS101,TA,14,False
2026-10-02,Fabrication,Major,MATH101,Instructor,22,False
2026-10-03,Unauthorized AI Use,Moderate,ENG101,Instructor,13,False
2026-10-03,Cheating,Moderate,PHYS101,TA,16,True
2026-10-03,Unauthorized AI Use,Major,CS101,Instructor,7,False
2026-10-04,Cheating,Moderate,ENG101,Administrator,15,False
2026-10-04,Unauthorized AI Use,Minor,MATH101,TA,16,False
2026-10-04,Plagiarism,Major,CS101,Peer,14,False
2026-10-04,Cheating,Moderate,CS101,Instructor,19,False
2026-10-04,Cheating,Moderate,CS201,Administrator,11,False
2026-10-04,Unauthorized AI Use,Moderate,CS101,Instructor,18,False
2026-10-04,Fabrication,Moderate,ENG101,Administrator,18,False
2026-10-04,Unauthorized AI Use,Minor,CS201,Peer,10,False
2026-10-04,Unauthorized AI Use,Minor,PHYS101,TA,19,False
2026-10-04,Unauthorized AI Use,Moderate,PHYS101,TA,16,False
2026-10-05,Plagiarism,Minor,PHYS101,Peer,9,False
2026-10-05,Unauthorized AI Use,Minor,CS201,Instructor,16,False
2026-10-05,Cheating,Moderate,CS201,TA,17,False
2026-10-05,Plagiarism,Moderate,CS201,Instructor,17,True
2026-10-05,Cheating,Major,ENG101,Instructor,13,False
2026-10-05,Plagiarism,Moderate,CS101,Peer,20,False
2026-10-05,Unauthorized AI Use,Moderate,CS101,Peer,14,False
2026-10-05,Unauthorized AI Use,Major,CS101,Administrator,15,False
2026-10-05,Facilitation,Minor,ENG101,Administrator,11,True
2026-10-05,Plagiarism,Major,CS101,Administrator,5,False
2026-10-06,Plagiarism,Minor,CS201,Administrator,12,False
2026-10-06,Cheating,Major,CS101,Administrator,9,False
2026-10-06,Unauthorized AI Use,Minor,CS101,Instructor,20,False
2026-10-06,Fabrication,Minor,MATH101,Instructor,19,False
2026-10-06,Plagiarism,Moderate,CS101,Administrator,19,False
2026-10-06,Unauthorized AI Use,Major,MATH101,Instructor,21,False
2026-10-06,Fabrication,Major,PHYS101,Administrator,14,False
2026-10-06,Cheating,Minor,PHYS101,Instructor,11,False
2026-10-06,Fabrication,Major,CS201,Peer,12,False
2026-10-06,Cheating,Moderate,MATH101,Peer,15,False
2026-10-07,Cheating,Moderate,MATH101,TA,17,True
2026-10-07,Cheating,Moderate,MATH101,Administrator,12,True
2026-10-07,Cheating,Minor,MATH101,Peer,15,False
2026-10-07,Unauthorized AI Use,Minor,MATH101,Peer,13,False
2026-10-07,Cheating,Major,CS201,Administrator,17,False
2026-10-07,Cheating,Major,ENG101,Peer,13,False
2026-10-07,Cheating,Major,PHYS101,Administrator,20,False
2026-10-07,Unauthorized AI Use,Minor,PHYS101,TA,17,False
2026-10-07,Fabrication,Moderate,CS201,TA,18,False
2026-10-07,Cheating,Major,ENG101,Instructor,17,False
2026-10-08,Plagiarism,Moderate,CS101,TA,14,False
2026-10-08,Fabrication,Moderate,PHYS101,Administrator,10,False
2026-10-08,Fabrication,Minor,MATH101,Peer,18,False
2026-10-08,Plagiarism,Moderate,PHYS101,Peer,10,False
2026-10-08,Plagiarism,Minor,CS201,Instructor,19,False
2026-10-08,Fabrication,Minor,MATH101,Administrator,9,False
2026-10-09,Fabrication,Moderate,CS101,Peer,15,False
2026-10-09,Plagiarism,Major,MATH101,TA,13,False
2026-10-09,Plagiarism,Moderate,CS201,Administrator,17,False
2026-10-09,Plagiarism,Minor,CS201,Instructor,13,True
2026-10-09,Plagiarism,Minor,PHYS101,Administrator,13,False
2026-10-10,Plagiarism,Moderate,MATH101,TA,22,False
2026-10-10,Fabrication,Minor,PHYS101,TA,16,True
2026-10-10,Fabrication,Moderate,ENG101,Administrator,18,False
2026-10-10,Unauthorized AI Use,Minor,MATH101,TA,21,False
2026-10-10,Fabrication,Moderate,MATH101,Peer,15,False
2026-10-10,Unauthorized AI Use,Moderate,CS101,Administrator,12,False
2026-10-10,Cheating,Moderate,CS201,Administrator,13,False
2026-10-11,Cheating,Moderate,PHYS101,Peer,13,False
2026-10-11,Cheating,Moderate,CS201,Administrator,14,True
2026-10-11,Unauthorized AI Use,Major,PHYS101,TA,11,True
2026-10-11,Plagiarism,Minor,ENG101,Peer,17,False
2026-10-11,Unauthorized AI Use,Moderate,MATH101,TA,15,False
2026-10-11,Unauthorized AI Use,Minor,PHYS101,TA,17,False
2026-10-11,Unauthorized AI Use,Major,MATH101,Administrator,16,False
2026-10-11,Fabrication,Minor,PHYS101,Administrator,18,False
2026-10-11,Cheating,Moderate,MATH101,TA,18,False
2026-10-11,Facilitation,Major,CS201,Administrator,26,False
2026-10-11,Plagiarism,Major,MATH101,TA,14,False
2026-10-11,Facilitation,Major,MATH101,Instructor,12,False
2026-10-11,Fabrication,Major,CS201,Instructor,20,False
2026-10-12,Unauthorized AI Use,Moderate,CS201,TA,14,False
2026-10-12,Fabrication,Moderate,CS201,Instructor,12,False
2026-10-12,Plagiarism,Major,PHYS101,Administrator,14,False
2026-10-12,Plagiarism,Moderate,CS101,TA,13,True
2026-10-12,Fabrication,Moderate,CS101,TA,14,False
2026-10-12,Plagiarism,Moderate,PHYS101,Instructor,11,False
2026-10-12,Cheating,Moderate,ENG101,Administrator,18,True
2026-10-12,Unauthorized AI Use,Major,PHYS101,TA,15,False
2026-10-12,Unauthorized AI Use,Major,MATH101,TA,23,False
2026-10-12,Cheating,Major,ENG101,Instructor,12,False
2026-10-12,Cheating,Moderate,PHYS101,Administrator,16,False
2026-10-12,Plagiarism,Major,CS201,Instructor,20,False
2026-10-12,Cheating,Moderate,ENG101,Administrator,18,False
2026-10-12,Cheating,Minor,CS201,Administrator,10,False
2026-10-12,Unauthorized AI Use,Minor,CS201,Instructor,9,False
2026-10-13,Unauthorized AI Use,Minor,CS201,Peer,12,False
2026-10-13,Cheating,Minor,CS201,Administrator,15,False
2026-10-13,Unauthorized AI Use,Major,PHYS101,Administrator,16,False
2026-10-13,Unauthorized AI Use,Moderate,PHYS101,Administrator,20,False
2026-10-13,Unauthorized AI Use,Major,PHYS101,Administrator,16,False
2026-10-13,Facilitation,Moderate,MATH101,TA,17,False
2026-10-13,Unauthorized AI Use,Minor,MATH101,Instructor,18,False
2026-10-13,Plagiarism,Major,CS201,TA,20,False
2026-10-13,Fabrication,Minor,CS201,Peer,12,False
2026-10-13,Facilitation,Major,CS101,TA,20,False
2026-10-13,Plagiarism,Major,ENG101,TA,15,False
2026-10-14,Plagiarism,Minor,CS101,TA,12,False
2026-10-14,Plagiarism,Moderate,MATH101,TA,12,False
2026-10-14,Unauthorized AI Use,Moderate,MATH101,Peer,9,False
2026-10-14,Plagiarism,Major,PHYS101,TA,11,False
2026-10-15,Unauthorized AI Use,Moderate,ENG101,Administrator,21,False
2026-10-15,Unauthorized AI Use,Moderate,MATH101,Peer,8,False
2026-10-15,Unauthorized AI Use,Minor,CS201,Peer,15,False
2026-10-15,Cheating,Moderate,MATH101,TA,24,False
2026-10-15,Facilitation,Moderate,CS101,Administrator,16,False
2026-10-15,Cheating,Moderate,MATH101,TA,11,False
2026-10-15,Unauthorized AI Use,Major,ENG101,Peer,13,False
2026-10-15,Unauthorized AI Use,Minor,PHYS101,Peer,13,False
2026-10-15,Cheating,Moderate,ENG101,Administrator,16,False
2026-10-16,Plagiarism,Minor,ENG101,Instructor,19,False
2026-10-16,Facilitation,Minor,MATH101,TA,14,False
2026-10-16,Plagiarism,Major,MATH101,Administrator,20,False
2026-10-16,Plagiarism,Moderate,MATH101,TA,16,False
2026-10-16,Plagiarism,Major,CS101,Peer,13,False
2026-10-16,Unauthorized AI Use,Minor,CS101,TA,13,False
2026-10-16,Unauthorized AI Use,Moderate,ENG101,Peer,15,False
2026-10-16,Cheating,Moderate,MATH101,Instructor,14,False
2026-10-16,Plagiarism,Major,PHYS101,TA,16,False
2026-10-17,Plagiarism,Major,CS101,Instructor,16,False
2026-10-17,Cheating,Moderate,CS201,TA,15,False
2026-10-17,Cheating,Minor,CS201,Instructor,13,False
2026-10-17,Unauthorized AI Use,Major,CS201,Peer,16,False
2026-10-17,Cheating,Minor,CS201,Administrator,10,False
2026-10-17,Unauthorized AI Use,Major,PHYS101,Instructor,15,False
2026-10-17,Fabrication,Major,MATH101,Administrator,13,False
2026-10-17,Facilitation,Moderate,CS201,Peer,20,False
2026-10-18,Unauthorized AI Use,Moderate,MATH101,TA,12,False
2026-10-18,Cheating,Minor,PHYS101,Administrator,20,False
2026-10-18,Fabrication,Major,CS101,TA,19,False
2026-10-18,Plagiarism,Minor,PHYS101,Administrator,13,False
2026-10-18,Fabrication,Minor,ENG101,Peer,20,False
2026-10-18,Plagiarism,Minor,PHYS101,Instructor,11,True
2026-10-18,Facilitation,Minor,MATH101,TA,11,False
2026-10-18,Plagiarism,Moderate,CS201,Administrator,10,False
2026-10-18,Unauthorized AI Use,Moderate,CS201,Peer,11,False
2026-10-19,Unauthorized AI Use,Moderate,ENG101,Administrator,24,False
2026-10-19,Unauthorized AI Use,Minor,ENG101,Instructor,11,False
2026-10-19,Cheating,Major,PHYS101,TA,24,False
2026-10-19,Unauthorized AI Use,Moderate,MATH101,TA,22,False
2026-10-19,Cheating,Minor,PHYS101,Administrator,11,False
2026-10-19,Plagiarism,Minor,CS101,TA,15,False
2026-10-19,Cheating,Minor,CS201,TA,13,False
2026-10-19,Fabrication,Moderate,PHYS101,TA,6,False
2026-10-19,Plagiarism,Minor,ENG101,TA,12,False
2026-10-19,Unauthorized AI Use,Minor,PHYS101,TA,20,False
2026-10-20,Unauthorized AI Use,Moderate,PHYS101,Administrator,14,False
2026-10-20,Unauthorized AI Use,Minor,ENG101,Instructor,12,True
2026-10-20,Cheating,Minor,PHYS101,Instructor,17,False
2026-10-20,Plagiarism,Minor,ENG101,Instructor,18,True
2026-10-20,Fabrication,Moderate,MATH101,Administrator,14,False
2026-10-20,Facilitation,Major,CS201,Peer,13,False
2026-10-20,Fabrication,Moderate,CS101,TA,18,False
2026-10-21,Plagiarism,Major,MATH101,Administrator,19,False
2026-10-21,Cheating,Minor,CS201,Peer,14,False
2026-10-21,Fabrication,Moderate,CS201,Instructor,13,False
2026-10-21,Plagiarism,Minor,MATH101,TA,16,False
2026-10-21,Cheating,Moderate,CS201,Administrator,12,False
2026-10-21,Fabrication,Major,CS101,Administrator,10,False
2026-10-21,Fabrication,Major,ENG101,Peer,13,False
2026-10-22,Cheating,Moderate,ENG101,Peer,15,False
2026-10-22,Plagiarism,Major,CS201,Administrator,15,True
2026-10-22,Cheating,Major,PHYS101,Peer,16,True
2026-10-22,Facilitation,Moderate,ENG101,Administrator,9,False
2026-10-22,Fabrication,Major,CS201,TA,18,False
2026-10-22,Unauthorized AI Use,Moderate,ENG101,Administrator,14,False
2026-10-23,Fabrication,Minor,PHYS101,Administrator,13,False
2026-10-23,Plagiarism,Minor,ENG101,TA,23,False
2026-10-23,Cheating,Minor,MATH101,Peer,13,False
2026-10-23,Plagiarism,Major,CS101,Instructor,9,True
2026-10-23,Cheating,Major,CS101,Peer,12,False
2026-10-24,Fabrication,Moderate,CS101,Peer,16,False
2026-10-24,Cheating,Minor,ENG101,TA,14,False
2026-10-24,Fabrication,Moderate,CS101,Peer,11,False
2026-10-24,Fabrication,Minor,MATH101,Instructor,15,False
2026-10-24,Cheating,Minor,MATH101,Administrator,15,False
2026-10-24,Fabrication,Moderate,CS101,Peer,16,False
2026-10-24,Unauthorized AI Use,Moderate,CS201,TA,20,False
2026-10-25,Facilitation,Minor,PHYS101,TA,15,False
2026-10-25,Fabrication,Major,CS201,Administrator,12,False
2026-10-25,Plagiarism,Moderate,ENG101,Administrator,14,False
2026-10-25,Plagiarism,Moderate,CS101,Instructor,16,False
2026-10-26,Plagiarism,Major,ENG101,Peer,14,True
2026-10-26,Unauthorized AI Use,Major,MATH101,Instructor,12,False
2026-10-26,Cheating,Moderate,PHYS101,Instructor,14,True
2026-10-26,Plagiarism,Moderate,PHYS101,Peer,17,False
2026-10-26,Cheating,Major,PHYS101,Instructor,17,False
2026-10-26,Unauthorized AI Use,Moderate,MATH101,Peer,18,False
2026-10-26,Plagiarism,Major,ENG101,Administrator,21,True
2026-10-26,Cheating,Major,PHYS101,TA,16,False
2026-10-26,Facilitation,Major,CS201,Administrator,20,False
2026-10-27,Fabrication,Minor,PHYS101,Instructor,12,False
2026-10-27,Cheating,Moderate,PHYS101,Administrator,14,False
2026-10-27,Plagiarism,Moderate,PHYS101,Administrator,11,False
2026-10-27,Unauthorized AI Use,Major,ENG101,Administrator,15,False
2026-10-27,Fabrication,Minor,PHYS101,Instructor,21,True
2026-10-27,Plagiarism,Minor,CS201,Administrator,18,False
2026-10-27,Cheating,Moderate,ENG101,TA,14,False
2026-10-28,Fabrication,Major,PHYS101,Peer,19,True
2026-10-28,Cheating,Major,MATH101,Peer,11,False
2026-10-28,Unauthorized AI Use,Minor,ENG101,Administrator,15,False
2026-10-28,Facilitation,Moderate,CS101,Instructor,19,False
2026-10-28,Fabrication,Major,ENG101,Administrator,11,False
2026-10-29,Plagiarism,Moderate,CS201,Peer,14,False
2026-10-29,Plagiarism,Minor,PHYS101,Peer,18,True
2026-10-29,Cheating,Moderate,ENG101,TA,18,False
2026-10-29,Cheating,Major,MATH101,Peer,10,False
2026-10-30,Fabrication,Moderate,CS201,TA,15,False
2026-10-30,Cheating,Moderate,CS201,Instructor,17,True
2026-10-30,Plagiarism,Minor,PHYS101,TA,14,True
2026-10-30,Unauthorized AI Use,Moderate,ENG101,Instructor,21,False
2026-10-30,Plagiarism,Minor,CS201,Instructor,15,True
2026-10-30,Unauthorized AI Use,Moderate,MATH101,Peer,16,False
2026-10-30,Fabrication,Major,CS101,TA,17,False
2026-10-30,Plagiarism,Moderate,CS201,TA,11,False
2026-10-31,Unauthorized AI Use,Major,MATH101,Instructor,14,False
2026-10-31,Fabrication,Moderate,MATH101,TA,14,False
2026-10-31,Facilitation,Moderate,CS201,TA,11,False
2026-11-01,Plagiarism,Major,CS201,Peer,15,True
2026-11-01,Unauthorized AI Use,Minor,CS201,Peer,14,True
2026-11-02,Cheating,Major,ENG101,Instructor,14,False
2026-11-02,Plagiarism,Minor,ENG101,Instructor,23,False
2026-11-03,Fabrication,Minor,MATH101,Peer,13,True
